transcript_id	GO	description	pvalue	qvalue
ENSG00000204802_ENST00000377518_trans3	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	1.97e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0016782	transferase activity, transferring sulfur-containing groups	1.23e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0018812	3-hydroxyacyl-CoA dehydratase activity	1.32e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0019780	FAT10 activating enzyme activity	4.42e-03	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0031489	myosin V binding	3.91e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0034483	heparan sulfate sulfotransferase activity	3.70e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0035241	protein-arginine omega-N monomethyltransferase activity	1.10e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	1.32e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0043139	5'-3' DNA helicase activity	1.97e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0043169	cation binding	2.69e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0044020	histone methyltransferase activity (H4-R3 specific)	1.10e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0046872	metal ion binding	2.49e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0050185	phosphatidylinositol deacylase activity	4.42e-03	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0070611	histone methyltransferase activity (H3-R2 specific)	4.42e-03	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0070612	histone methyltransferase activity (H2A-R3 specific)	4.42e-03	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0102158	very-long-chain 3-hydroxyacyl-CoA dehydratase activity	1.10e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0102343	3-hydroxy-arachidoyl-CoA dehydratase activity	1.10e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0102344	3-hydroxy-behenoyl-CoA dehydratase activity	1.10e-02	1e+00
ENSG00000204802_ENST00000377518_trans3	GO:0102345	3-hydroxy-lignoceroyl-CoA dehydratase activity	1.10e-02	1e+00
ENSG00000236303_ENST00000648275_trans1	GO:0003674	molecular_function	8.95e-35	4.16e-31
ENSG00000236303_ENST00000648275_trans1	GO:0005102	signaling receptor binding	2.51e-22	4.21e-19
ENSG00000236303_ENST00000648275_trans1	GO:0005515	protein binding	2.71e-22	4.21e-19
ENSG00000236303_ENST00000648275_trans1	GO:0005488	binding	1.80e-21	2.09e-18
ENSG00000236303_ENST00000648275_trans1	GO:0019899	enzyme binding	9.23e-16	8.59e-13
ENSG00000236303_ENST00000648275_trans1	GO:0043167	ion binding	5.70e-15	4.42e-12
ENSG00000236303_ENST00000648275_trans1	GO:0042802	identical protein binding	7.68e-13	5.11e-10
ENSG00000236303_ENST00000648275_trans1	GO:0003824	catalytic activity	1.51e-12	8.81e-10
ENSG00000236303_ENST00000648275_trans1	GO:0098772	molecular function regulator	1.28e-10	6.61e-08
ENSG00000236303_ENST00000648275_trans1	GO:0050839	cell adhesion molecule binding	2.59e-10	1.21e-07
ENSG00000236303_ENST00000648275_trans1	GO:0044877	protein-containing complex binding	3.12e-10	1.32e-07
ENSG00000236303_ENST00000648275_trans1	GO:0043169	cation binding	1.59e-09	6.18e-07
ENSG00000236303_ENST00000648275_trans1	GO:0038023	signaling receptor activity	2.64e-09	9.44e-07
ENSG00000236303_ENST00000648275_trans1	GO:0043168	anion binding	5.30e-09	1.76e-06
ENSG00000236303_ENST00000648275_trans1	GO:0019904	protein domain specific binding	6.05e-09	1.88e-06
ENSG00000236303_ENST00000648275_trans1	GO:0046872	metal ion binding	6.61e-09	1.92e-06
ENSG00000236303_ENST00000648275_trans1	GO:0097159	organic cyclic compound binding	1.05e-08	2.87e-06
ENSG00000236303_ENST00000648275_trans1	GO:0003723	RNA binding	1.87e-08	4.83e-06
ENSG00000236303_ENST00000648275_trans1	GO:0060089	molecular transducer activity	2.12e-08	5.18e-06
ENSG00000236303_ENST00000648275_trans1	GO:0008289	lipid binding	3.65e-08	8.37e-06
ENSG00000236303_ENST00000648275_trans1	GO:1901363	heterocyclic compound binding	3.78e-08	8.37e-06
ENSG00000236303_ENST00000648275_trans1	GO:0045296	cadherin binding	1.01e-07	2.13e-05
ENSG00000236303_ENST00000648275_trans1	GO:0016740	transferase activity	1.84e-07	3.73e-05
ENSG00000236303_ENST00000648275_trans1	GO:0004888	transmembrane signaling receptor activity	9.26e-07	1.72e-04
ENSG00000236303_ENST00000648275_trans1	GO:0005543	phospholipid binding	9.15e-07	1.72e-04
ENSG00000236303_ENST00000648275_trans1	GO:0019900	kinase binding	1.75e-06	3.13e-04
ENSG00000236303_ENST00000648275_trans1	GO:0046983	protein dimerization activity	4.45e-06	7.68e-04
ENSG00000236303_ENST00000648275_trans1	GO:0030545	receptor regulator activity	7.16e-06	1.19e-03
ENSG00000236303_ENST00000648275_trans1	GO:0005539	glycosaminoglycan binding	1.19e-05	1.79e-03
ENSG00000236303_ENST00000648275_trans1	GO:0048018	receptor ligand activity	1.18e-05	1.79e-03
ENSG00000236303_ENST00000648275_trans1	GO:1903231	mRNA binding involved in posttranscriptional gene silencing	1.16e-05	1.79e-03
ENSG00000236303_ENST00000648275_trans1	GO:0048037	cofactor binding	1.36e-05	1.99e-03
ENSG00000236303_ENST00000648275_trans1	GO:0005198	structural molecule activity	1.48e-05	2.09e-03
ENSG00000236303_ENST00000648275_trans1	GO:0019901	protein kinase binding	3.48e-05	4.77e-03
ENSG00000236303_ENST00000648275_trans1	GO:0003676	nucleic acid binding	4.42e-05	5.88e-03
ENSG00000236303_ENST00000648275_trans1	GO:1901681	sulfur compound binding	5.87e-05	7.59e-03
ENSG00000236303_ENST00000648275_trans1	GO:0003796	lysozyme activity	7.27e-05	8.99e-03
ENSG00000236303_ENST00000648275_trans1	GO:0008092	cytoskeletal protein binding	7.34e-05	8.99e-03
ENSG00000236303_ENST00000648275_trans1	GO:0042803	protein homodimerization activity	1.06e-04	1.27e-02
ENSG00000236303_ENST00000648275_trans1	GO:0036094	small molecule binding	1.20e-04	1.39e-02
ENSG00000236303_ENST00000648275_trans1	GO:0008134	transcription factor binding	1.78e-04	2.02e-02
ENSG00000236303_ENST00000648275_trans1	GO:0043177	organic acid binding	1.82e-04	2.02e-02
ENSG00000236303_ENST00000648275_trans1	GO:0046914	transition metal ion binding	2.27e-04	2.46e-02
ENSG00000236303_ENST00000648275_trans1	GO:0005126	cytokine receptor binding	2.82e-04	2.86e-02
ENSG00000236303_ENST00000648275_trans1	GO:0008201	heparin binding	2.78e-04	2.86e-02
ENSG00000236303_ENST00000648275_trans1	GO:0030234	enzyme regulator activity	2.75e-04	2.86e-02
ENSG00000236303_ENST00000648275_trans1	GO:0017048	Rho GTPase binding	2.92e-04	2.88e-02
ENSG00000236303_ENST00000648275_trans1	GO:0061783	peptidoglycan muralytic activity	2.97e-04	2.88e-02
ENSG00000236303_ENST00000648275_trans1	GO:0097367	carbohydrate derivative binding	3.15e-04	2.99e-02
ENSG00000236303_ENST00000648275_trans1	GO:0003823	antigen binding	4.14e-04	3.72e-02
ENSG00000236303_ENST00000648275_trans1	GO:0005201	extracellular matrix structural constituent	4.16e-04	3.72e-02
ENSG00000236303_ENST00000648275_trans1	GO:0031406	carboxylic acid binding	4.02e-04	3.72e-02
ENSG00000236303_ENST00000648275_trans1	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	4.33e-04	3.80e-02
ENSG00000236303_ENST00000648275_trans1	GO:0008047	enzyme activator activity	4.72e-04	4.07e-02
ENSG00000236303_ENST00000648275_trans1	GO:0001664	G protein-coupled receptor binding	5.24e-04	4.39e-02
ENSG00000236303_ENST00000648275_trans1	GO:0016757	transferase activity, transferring glycosyl groups	5.28e-04	4.39e-02
ENSG00000236303_ENST00000648275_trans1	GO:0005215	transporter activity	7.71e-04	6.30e-02
ENSG00000236303_ENST00000648275_trans1	GO:0051020	GTPase binding	1.01e-03	8.10e-02
ENSG00000236303_ENST00000648275_trans1	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.12e-03	8.53e-02
ENSG00000236303_ENST00000648275_trans1	GO:0003779	actin binding	1.11e-03	8.53e-02
ENSG00000236303_ENST00000648275_trans1	GO:0017016	Ras GTPase binding	1.08e-03	8.53e-02
ENSG00000236303_ENST00000648275_trans1	GO:0008270	zinc ion binding	1.19e-03	8.93e-02
ENSG00000236303_ENST00000648275_trans1	GO:0005085	guanyl-nucleotide exchange factor activity	1.67e-03	1.22e-01
ENSG00000236303_ENST00000648275_trans1	GO:0050662	coenzyme binding	1.67e-03	1.22e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003924	GTPase activity	1.88e-03	1.34e-01
ENSG00000236303_ENST00000648275_trans1	GO:0031267	small GTPase binding	1.91e-03	1.35e-01
ENSG00000236303_ENST00000648275_trans1	GO:0005088	Ras guanyl-nucleotide exchange factor activity	2.09e-03	1.45e-01
ENSG00000236303_ENST00000648275_trans1	GO:0140097	catalytic activity, acting on DNA	2.34e-03	1.60e-01
ENSG00000236303_ENST00000648275_trans1	GO:0019001	guanyl nucleotide binding	2.57e-03	1.71e-01
ENSG00000236303_ENST00000648275_trans1	GO:0032561	guanyl ribonucleotide binding	2.57e-03	1.71e-01
ENSG00000236303_ENST00000648275_trans1	GO:0035091	phosphatidylinositol binding	2.87e-03	1.88e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016787	hydrolase activity	3.06e-03	1.95e-01
ENSG00000236303_ENST00000648275_trans1	GO:0140101	catalytic activity, acting on a tRNA	3.04e-03	1.95e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016491	oxidoreductase activity	3.22e-03	2.02e-01
ENSG00000236303_ENST00000648275_trans1	GO:0034584	piRNA binding	3.57e-03	2.19e-01
ENSG00000236303_ENST00000648275_trans1	GO:1901981	phosphatidylinositol phosphate binding	3.56e-03	2.19e-01
ENSG00000236303_ENST00000648275_trans1	GO:0004930	G protein-coupled receptor activity	3.68e-03	2.20e-01
ENSG00000236303_ENST00000648275_trans1	GO:0140096	catalytic activity, acting on a protein	3.66e-03	2.20e-01
ENSG00000236303_ENST00000648275_trans1	GO:0022857	transmembrane transporter activity	4.19e-03	2.47e-01
ENSG00000236303_ENST00000648275_trans1	GO:0001067	regulatory region nucleic acid binding	4.40e-03	2.56e-01
ENSG00000236303_ENST00000648275_trans1	GO:0001883	purine nucleoside binding	4.51e-03	2.56e-01
ENSG00000236303_ENST00000648275_trans1	GO:0032550	purine ribonucleoside binding	4.50e-03	2.56e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016829	lyase activity	4.69e-03	2.63e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003690	double-stranded DNA binding	4.83e-03	2.68e-01
ENSG00000236303_ENST00000648275_trans1	GO:0001085	RNA polymerase II transcription factor binding	5.14e-03	2.81e-01
ENSG00000236303_ENST00000648275_trans1	GO:0044212	transcription regulatory region DNA binding	5.43e-03	2.94e-01
ENSG00000236303_ENST00000648275_trans1	GO:0001012	RNA polymerase II regulatory region DNA binding	5.59e-03	2.99e-01
ENSG00000236303_ENST00000648275_trans1	GO:0005525	GTP binding	5.99e-03	3.17e-01
ENSG00000236303_ENST00000648275_trans1	GO:0000149	SNARE binding	7.10e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0000166	nucleotide binding	7.23e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	6.87e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003729	mRNA binding	7.27e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0008022	protein C-terminus binding	6.71e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016462	pyrophosphatase activity	7.27e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016817	hydrolase activity, acting on acid anhydrides	7.32e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	7.32e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0047485	protein N-terminus binding	6.75e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0051015	actin filament binding	7.04e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0051427	hormone receptor binding	6.62e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:1901265	nucleoside phosphate binding	7.23e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:1990837	sequence-specific double-stranded DNA binding	6.66e-03	3.37e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003777	microtubule motor activity	7.43e-03	3.39e-01
ENSG00000236303_ENST00000648275_trans1	GO:0015318	inorganic molecular entity transmembrane transporter activity	7.57e-03	3.42e-01
ENSG00000236303_ENST00000648275_trans1	GO:0140110	transcription regulator activity	8.70e-03	3.89e-01
ENSG00000236303_ENST00000648275_trans1	GO:0019902	phosphatase binding	9.66e-03	4.24e-01
ENSG00000236303_ENST00000648275_trans1	GO:0032549	ribonucleoside binding	9.67e-03	4.24e-01
ENSG00000236303_ENST00000648275_trans1	GO:0001882	nucleoside binding	9.92e-03	4.31e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003712	transcription coregulator activity	1.02e-02	4.41e-01
ENSG00000236303_ENST00000648275_trans1	GO:0000976	transcription regulatory region sequence-specific DNA binding	1.10e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003677	DNA binding	1.05e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0004713	protein tyrosine kinase activity	1.09e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0005125	cytokine activity	1.10e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016758	transferase activity, transferring hexosyl groups	1.09e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0019838	growth factor binding	1.07e-02	4.48e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016772	transferase activity, transferring phosphorus-containing groups	1.11e-02	4.49e-01
ENSG00000236303_ENST00000648275_trans1	GO:0030246	carbohydrate binding	1.14e-02	4.55e-01
ENSG00000236303_ENST00000648275_trans1	GO:0061659	ubiquitin-like protein ligase activity	1.14e-02	4.55e-01
ENSG00000236303_ENST00000648275_trans1	GO:1990782	protein tyrosine kinase binding	1.50e-02	5.91e-01
ENSG00000236303_ENST00000648275_trans1	GO:0061630	ubiquitin protein ligase activity	1.52e-02	5.96e-01
ENSG00000236303_ENST00000648275_trans1	GO:0005319	lipid transporter activity	1.55e-02	5.98e-01
ENSG00000236303_ENST00000648275_trans1	GO:0070851	growth factor receptor binding	1.55e-02	5.98e-01
ENSG00000236303_ENST00000648275_trans1	GO:0008135	translation factor activity, RNA binding	1.57e-02	6.00e-01
ENSG00000236303_ENST00000648275_trans1	GO:0004896	cytokine receptor activity	1.60e-02	6.04e-01
ENSG00000236303_ENST00000648275_trans1	GO:0005178	integrin binding	1.61e-02	6.04e-01
ENSG00000236303_ENST00000648275_trans1	GO:0060589	nucleoside-triphosphatase regulator activity	1.75e-02	6.52e-01
ENSG00000236303_ENST00000648275_trans1	GO:0043565	sequence-specific DNA binding	1.80e-02	6.66e-01
ENSG00000236303_ENST00000648275_trans1	GO:0008083	growth factor activity	1.84e-02	6.68e-01
ENSG00000236303_ENST00000648275_trans1	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	1.84e-02	6.68e-01
ENSG00000236303_ENST00000648275_trans1	GO:0004459	L-lactate dehydrogenase activity	1.87e-02	6.73e-01
ENSG00000236303_ENST00000648275_trans1	GO:0003735	structural constituent of ribosome	1.94e-02	6.93e-01
ENSG00000236303_ENST00000648275_trans1	GO:0060090	molecular adaptor activity	2.03e-02	7.23e-01
ENSG00000236303_ENST00000648275_trans1	GO:0033218	amide binding	2.11e-02	7.45e-01
ENSG00000236303_ENST00000648275_trans1	GO:0004802	transketolase activity	2.19e-02	7.50e-01
ENSG00000236303_ENST00000648275_trans1	GO:0017111	nucleoside-triphosphatase activity	2.23e-02	7.50e-01
